client_num	customer_age	gender	dependent_count	education_level	marital_status	state_cd	zipcode	car_owner	house_owner	personal_loan	contact	customer_job	income	cust_satisfaction_score	IncomeGroup	agegroup
826168083	50	M	1	Graduate	Married	FL	91750	no	yes	no	cellular	Selfemployeed	76624	3	med	50-60
708740808	33	F	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Blue-collar	33749	3	low	30-40
709222008	59	F	0	Graduate	Single	FL	91750	no	no	yes	cellular	Businessman	27171	3	low	50-60
709332408	43	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	White-collar	132609	3	med	40-50
709534083	39	F	2	Graduate	Single	FL	91750	no	yes	yes	cellular	Selfemployeed	16967	3	low	30-40
709861008	43	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	114799	3	med	40-50
709937583	56	F	3	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	156076	3	med	50-60
710715783	41	M	2	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	62497	3	med	40-50
710968008	38	M	2	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	161541	3	med	30-40
710971908	46	M	2	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	84458	3	med	40-50
712049208	51	F	2	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	10538	3	low	50-60
712149033	47	F	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Blue-collar	16667	3	low	40-50
712399308	44	F	2	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	22428	3	low	40-50
712574583	37	M	2	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	95446	3	med	30-40
712580958	42	M	4	Graduate	Single	FL	91750	yes	no	no	cellular	Retirees	103449	3	med	40-50
712835433	49	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	82349	3	med	40-50
713390433	38	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Govt	101263	3	med	30-40
713405133	37	M	2	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	88308	3	med	30-40
713556033	61	F	0	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	46147	3	med	unknown
713567958	56	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Govt	56323	3	med	50-60
713643858	50	F	0	Graduate	Single	FL	91750	no	no	no	cellular	Govt	18352	3	low	50-60
713734758	46	F	2	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	21252	3	low	40-50
713922183	53	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	63778	3	med	50-60
714102183	49	F	4	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	17464	3	low	40-50
714332658	48	F	5	Graduate	Single	FL	91750	yes	no	no	cellular	Retirees	44727	3	med	40-50
714352533	34	F	2	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	152270	3	med	30-40
714560358	39	F	3	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	141911	3	med	30-40
714566958	56	F	1	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	24988	3	low	50-60
714615258	39	M	2	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	118538	3	med	30-40
714638883	53	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	158420	3	med	50-60
714979383	43	M	2	Graduate	Single	FL	91750	no	no	no	cellular	Govt	97040	3	med	40-50
714983283	29	F	1	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	2565	3	low	20-30
715339758	47	M	2	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	52384	3	med	40-50
715357308	57	F	2	Graduate	Single	FL	91750	no	yes	yes	cellular	Retirees	38174	3	med	50-60
715436883	41	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	107085	3	med	40-50
715649358	63	M	0	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	107905	3	med	unknown
715760733	54	F	3	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	9535	3	low	50-60
715878183	48	F	2	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	14975	3	low	40-50
715999608	52	F	1	Graduate	Single	FL	91750	no	no	yes	cellular	Selfemployeed	12802	3	low	50-60
716108283	49	M	4	Graduate	Single	FL	91750	yes	no	no	cellular	Govt	80120	3	med	40-50
716358033	63	M	1	Graduate	Single	FL	91750	no	yes	yes	cellular	Govt	89687	3	med	unknown
716385033	45	F	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Govt	52093	3	med	40-50
716686158	55	F	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	14975	3	low	50-60
716697708	34	F	2	Graduate	Single	FL	91750	yes	yes	no	cellular	White-collar	34869	3	low	30-40
717072108	45	F	2	Graduate	Single	FL	91750	no	no	yes	cellular	Govt	29950	3	low	40-50
717087858	50	F	2	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	55309	3	med	50-60
717192933	48	F	3	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	14975	3	low	40-50
717381183	54	M	2	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	66197	3	med	50-60
717591483	26	F	1	Graduate	Single	FL	91750	yes	yes	no	cellular	Retirees	18561	3	low	20-30
717655458	37	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	42776	3	med	30-40
717708783	52	F	2	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	56991	3	med	50-60
717727308	56	M	1	Graduate	Single	FL	91750	yes	yes	no	cellular	White-collar	76311	3	med	50-60
717806133	56	F	0	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	12911	3	low	50-60
718000383	45	M	4	Graduate	Single	FL	91750	yes	yes	no	cellular	White-collar	56087	3	med	40-50
718078008	35	M	3	Graduate	Single	FL	91750	no	no	yes	cellular	White-collar	104160	3	med	30-40
718304583	46	M	2	Graduate	Single	FL	91750	no	no	no	cellular	Govt	79075	3	med	40-50
718370733	51	M	2	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	65740	3	med	50-60
718441308	56	M	1	Graduate	Single	FL	91750	yes	yes	no	cellular	Blue-collar	86362	3	med	50-60
718538958	37	M	1	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	68873	3	med	30-40
718791708	58	F	1	Graduate	Single	FL	91750	no	no	no	cellular	Retirees	23840	3	low	50-60
719196858	42	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	Govt	55367	3	med	40-50
720084183	44	F	3	Graduate	Single	FL	91750	no	yes	no	cellular	Govt	34259	3	low	40-50
720216108	53	F	1	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	30575	3	low	50-60
720370533	27	F	1	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	2565	3	low	20-30
720789933	54	M	1	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	90625	3	med	50-60
752199183	42	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	85869	3	med	40-50
755220783	65	M	1	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	39016	3	med	unknown
769667583	55	M	2	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	111936	3	med	50-60
771169458	53	F	4	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	14975	3	low	50-60
778264008	36	M	1	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	74670	3	med	30-40
778375458	55	F	1	Graduate	Single	FL	91750	yes	no	no	cellular	Blue-collar	37009	3	med	50-60
781137783	63	F	0	Graduate	Single	FL	91750	yes	no	no	cellular	Retirees	28276	3	low	unknown
793015083	49	M	2	Graduate	Single	FL	91750	yes	no	no	cellular	Retirees	64696	3	med	40-50
798783858	47	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	White-collar	123663	3	med	40-50
823624158	45	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	69459	3	med	40-50
710980383	36	M	4	Graduate	Single	FL	91750	yes	yes	yes	cellular	Blue-collar	100955	1	med	30-40
712627083	54	M	2	Graduate	Single	FL	91750	yes	yes	yes	cellular	White-collar	119148	2	med	50-60
713115483	51	F	2	Graduate	Single	FL	91750	no	yes	yes	cellular	Businessman	24664	1	low	50-60
714385983	55	F	3	Graduate	Single	FL	91750	no	no	yes	cellular	Businessman	232900	1	med	50-60
714418158	46	F	2	Graduate	Single	FL	91750	yes	yes	yes	cellular	Retirees	38348	2	med	40-50
716311683	65	M	0	Graduate	Single	FL	91750	yes	yes	yes	cellular	White-collar	37551	5	med	unknown
717545808	42	M	2	Graduate	Single	FL	91750	yes	yes	yes	cellular	Blue-collar	68261	2	med	40-50
718420308	38	M	2	Graduate	Single	FL	91750	no	yes	yes	cellular	Businessman	53725	4	med	30-40
718759833	45	F	3	Graduate	Single	FL	91750	no	no	yes	cellular	Selfemployeed	5525	5	low	40-50
721003008	52	F	2	Graduate	Single	FL	91750	yes	yes	yes	cellular	Selfemployeed	2565	4	low	50-60
771693933	57	F	0	Graduate	Single	FL	91750	no	yes	yes	cellular	White-collar	15110	4	low	50-60
789261558	65	F	2	Graduate	Single	FL	91750	yes	yes	yes	cellular	Blue-collar	13011	5	low	unknown
793449333	51	M	2	Graduate	Single	FL	91750	no	yes	yes	cellular	Businessman	205228	4	med	50-60
807986133	48	F	4	Graduate	Single	FL	91750	no	yes	yes	cellular	Blue-collar	12315	4	low	40-50
809363958	52	M	1	Graduate	Single	FL	91750	yes	no	yes	cellular	Govt	52641	5	med	50-60
811532208	55	F	3	Graduate	Single	FL	91750	no	no	yes	cellular	White-collar	39546	5	med	50-60
822112383	48	M	3	Graduate	Single	FL	91750	no	yes	yes	cellular	White-collar	41803	5	med	40-50
708119658	53	F	2	Graduate	Single	FL	91750	yes	no	no	cellular	Govt	29021	1	low	50-60
708125733	43	F	4	Graduate	Single	FL	91750	no	no	no	cellular	Retirees	57168	2	med	40-50
708252108	50	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	49229	2	med	50-60
708428958	57	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	118175	2	med	50-60
708433683	62	M	1	Graduate	Single	FL	91750	no	no	no	cellular	Govt	61002	2	med	unknown
708451233	26	F	0	Graduate	Single	FL	91750	yes	no	no	cellular	Retirees	40785	2	med	20-30
708712833	38	M	5	Graduate	Single	FL	91750	no	no	no	cellular	Govt	64708	2	med	30-40
708723858	45	F	0	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	43493	2	med	40-50
709013208	45	F	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	228930	1	med	40-50
709054083	47	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	79546	1	med	40-50
709166883	45	F	4	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	50812	2	med	40-50
709288383	36	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	25883	1	low	30-40
709388058	45	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Govt	84874	2	med	40-50
709769283	53	F	1	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	52252	2	med	50-60
710036508	40	F	3	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	8250	1	low	40-50
710080383	42	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	Retirees	61330	2	med	40-50
710090133	45	F	2	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	44956	1	med	40-50
710481333	26	F	0	Graduate	Single	FL	91750	yes	no	no	cellular	Govt	24608	2	low	20-30
710620383	59	F	1	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	5225	2	low	50-60
710783358	36	M	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Retirees	62769	2	med	30-40
710816358	52	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	29152	1	low	50-60
710926383	63	M	1	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	68254	2	med	unknown
711267633	26	M	0	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	24567	2	low	20-30
711337158	32	M	0	Graduate	Single	FL	91750	yes	no	no	cellular	Blue-collar	77729	2	med	30-40
711341433	41	F	4	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	44776	2	med	40-50
711421233	52	M	4	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	87992	1	med	50-60
711445233	42	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Retirees	72829	2	med	40-50
711561933	29	M	2	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	55481	1	med	20-30
711666708	42	F	4	Graduate	Single	FL	91750	no	yes	no	cellular	White-collar	33346	2	low	40-50
711824358	39	M	5	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	66806	1	med	30-40
712052058	49	F	2	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	53825	2	med	40-50
712064358	54	F	4	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	19889	2	low	50-60
712113558	46	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Retirees	101090	2	med	40-50
712123008	59	M	1	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	172629	1	med	50-60
712190358	41	M	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Govt	95521	2	med	40-50
712220283	42	F	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Retirees	53870	2	med	40-50
712225008	26	F	0	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	47217	2	med	20-30
712338033	48	F	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	14975	2	low	40-50
712395408	65	F	0	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	29542	1	low	unknown
712589658	45	F	3	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	15964	2	low	40-50
712689333	51	F	2	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	6550	2	low	50-60
713347608	56	M	2	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	118950	2	med	50-60
713499408	59	M	1	Graduate	Single	FL	91750	yes	no	no	cellular	Govt	50519	1	med	50-60
713594883	51	F	1	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	26377	2	low	50-60
713772333	55	F	0	Graduate	Single	FL	91750	no	no	no	cellular	Govt	19586	2	low	50-60
713861733	37	F	3	Graduate	Single	FL	91750	no	no	no	cellular	Retirees	15474	2	low	30-40
713872008	26	M	0	Graduate	Single	FL	91750	no	yes	no	cellular	White-collar	72963	1	med	20-30
713957283	33	F	3	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	21840	2	low	30-40
714048783	59	M	2	Graduate	Single	FL	91750	no	yes	no	cellular	White-collar	49565	5	med	50-60
714080433	52	M	2	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	76975	2	med	50-60
714181008	42	M	4	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	65870	2	med	40-50
714212358	32	F	2	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	22395	1	low	30-40
714337233	49	M	4	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	119375	1	med	40-50
714368883	50	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	58194	1	med	50-60
714432108	41	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	70752	2	med	40-50
714578283	34	F	2	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	11215	5	low	30-40
714668433	53	F	2	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	50912	2	med	50-60
714707133	43	M	1	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	62817	2	med	40-50
714811533	50	M	2	Graduate	Single	FL	91750	yes	yes	no	cellular	White-collar	100724	1	med	50-60
715310208	43	F	3	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	23356	5	low	40-50
715570533	46	F	2	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	14975	2	low	40-50
715993608	34	F	1	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	14975	1	low	30-40
716335983	49	M	1	Graduate	Single	FL	91750	yes	no	no	cellular	White-collar	109309	2	med	40-50
716717733	40	M	4	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	117377	2	med	40-50
716851908	52	M	0	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	78213	1	med	50-60
716988633	26	M	0	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	14975	1	low	20-30
717334233	29	M	1	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	79065	5	med	20-30
717437058	49	F	2	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	22828	1	low	40-50
717450633	33	F	3	Graduate	Single	FL	91750	no	yes	no	cellular	Govt	18488	1	low	30-40
717622308	38	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	Blue-collar	54507	1	med	30-40
718354683	52	F	3	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	39826	4	med	50-60
718488783	39	M	1	Graduate	Single	FL	91750	yes	no	no	cellular	Retirees	79668	4	med	30-40
718501983	59	M	1	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	73986	4	med	50-60
718514283	26	M	1	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	44613	4	med	20-30
718578708	45	M	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	155175	4	med	40-50
718614183	46	M	4	Graduate	Single	FL	91750	yes	yes	no	cellular	White-collar	119134	4	med	40-50
718632933	42	M	4	Graduate	Single	FL	91750	yes	no	no	cellular	Govt	75931	4	med	40-50
718984533	43	M	1	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	68428	4	med	40-50
719341683	46	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	56347	5	med	40-50
719363283	38	F	1	Graduate	Single	FL	91750	no	no	no	cellular	Retirees	18205	5	low	30-40
719505483	52	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	62267	5	med	50-60
719591283	38	F	3	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	26985	4	low	30-40
719651358	39	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	White-collar	50037	4	med	30-40
719976558	47	F	5	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	17684	5	low	40-50
719990358	51	M	1	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	71350	4	med	50-60
720050208	53	F	1	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	23948	4	low	50-60
720091083	40	M	2	Graduate	Single	FL	91750	no	no	no	cellular	Govt	50184	4	med	40-50
720475233	32	M	0	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	14975	5	low	30-40
720522633	41	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	111478	5	med	40-50
720998358	46	F	4	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	14975	4	low	40-50
721158108	42	M	2	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	46756	5	med	40-50
721511883	37	M	1	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	88450	5	med	30-40
752573508	38	F	3	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	40967	4	med	30-40
755212608	36	M	4	Graduate	Single	FL	91750	no	no	no	cellular	Retirees	99525	4	med	30-40
755305683	50	M	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	204185	4	med	50-60
757722708	44	M	1	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	55089	4	med	40-50
757753083	56	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	49111	5	med	50-60
758076408	51	F	1	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	14975	5	low	50-60
758086458	42	F	3	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	50598	5	med	40-50
758408883	39	F	1	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	18505	4	low	30-40
767958933	59	M	1	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	47047	5	med	50-60
768928833	32	M	0	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	31781	5	low	30-40
769578108	43	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	47271	5	med	40-50
769662033	42	M	3	Graduate	Single	FL	91750	no	yes	no	cellular	Govt	90551	4	med	40-50
769709058	32	M	0	Graduate	Single	FL	91750	yes	yes	no	cellular	Govt	54366	5	med	30-40
771455508	45	M	2	Graduate	Single	FL	91750	yes	no	no	cellular	Blue-collar	50348	4	med	40-50
771960708	42	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	39132	5	med	40-50
772150983	47	F	2	Graduate	Single	FL	91750	no	yes	no	cellular	White-collar	31045	4	low	40-50
772341783	38	F	4	Graduate	Single	FL	91750	no	no	no	cellular	Blue-collar	16053	5	low	30-40
773185833	50	M	4	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	199776	4	med	50-60
778698408	40	F	2	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	14975	4	low	40-50
778937583	48	M	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	59734	4	med	40-50
779114283	60	M	1	Graduate	Single	FL	91750	yes	yes	no	cellular	White-collar	66944	5	med	60+
779170008	44	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	70114	4	med	40-50
779187783	52	M	1	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	114295	5	med	50-60
779544708	31	M	2	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	45480	5	med	30-40
779873508	28	F	0	Graduate	Single	FL	91750	no	yes	no	cellular	Blue-collar	39321	5	med	20-30
787539333	40	M	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	109466	4	med	40-50
788275083	46	M	4	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	73865	5	med	40-50
788769783	56	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	Govt	74824	5	med	50-60
788778033	22	M	4	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	225289	4	med	20-30
788812608	55	M	3	Graduate	Single	FL	91750	yes	no	no	cellular	Govt	110749	4	med	50-60
789172683	49	F	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	14975	4	low	40-50
789198708	44	F	4	Graduate	Single	FL	91750	no	no	no	cellular	Selfemployeed	6550	4	low	40-50
789563658	36	M	2	Graduate	Single	FL	91750	yes	yes	no	cellular	Businessman	71243	4	med	30-40
789964983	43	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	14975	5	low	40-50
791730183	43	M	4	Graduate	Single	FL	91750	yes	no	no	cellular	Businessman	92135	5	med	40-50
791754258	32	M	0	Graduate	Single	FL	91750	no	yes	no	cellular	Retirees	58396	4	med	30-40
798481383	52	F	1	Graduate	Single	FL	91750	no	yes	no	cellular	Businessman	31464	4	low	50-60
798489258	45	M	2	Graduate	Single	FL	91750	yes	no	no	cellular	Blue-collar	100090	4	med	40-50
801508383	52	M	2	Graduate	Single	FL	91750	yes	yes	no	cellular	White-collar	65446	5	med	50-60
803097333	55	M	1	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	92745	5	med	50-60
803216433	43	M	3	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	79042	4	med	40-50
805461783	44	M	1	Graduate	Single	FL	91750	no	no	no	cellular	Govt	76163	4	med	40-50
813915933	43	F	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Blue-collar	13197	5	low	40-50
814611633	38	M	3	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	51911	5	med	30-40
816476658	42	F	3	Graduate	Single	FL	91750	yes	yes	no	cellular	Selfemployeed	33587	4	low	40-50
820868508	39	M	4	Graduate	Single	FL	91750	no	no	no	cellular	Businessman	95448	4	med	30-40
821836008	50	F	1	Graduate	Single	FL	91750	yes	no	no	cellular	Selfemployeed	10461	4	low	50-60
823519458	44	M	4	Graduate	Single	FL	91750	no	no	no	cellular	White-collar	101879	5	med	40-50
823840458	45	M	4	Graduate	Single	FL	91750	yes	yes	no	cellular	Govt	67902	4	med	40-50
826780683	52	F	2	Graduate	Single	FL	91750	no	yes	no	cellular	Selfemployeed	45802	5	med	50-60
708286683	38	M	1	Graduate	Unknown	FL	91750	yes	no	no	cellular	White-collar	83306	2	med	30-40
708528483	44	F	2	Graduate	Unknown	FL	91750	no	no	no	cellular	Blue-collar	13010	2	low	40-50
709284333	60	M	0	Graduate	Unknown	FL	91750	no	no	no	cellular	Selfemployeed	29518	2	low	60+
709343433	43	F	3	Graduate	Unknown	FL	91750	yes	no	no	cellular	White-collar	43336	2	med	40-50
710263608	52	F	4	Graduate	Unknown	FL	91750	no	yes	no	cellular	Retirees	22647	2	low	50-60
710519433	45	F	4	Graduate	Unknown	FL	91750	no	yes	yes	cellular	Selfemployeed	14099	2	low	40-50
711595833	45	F	2	Graduate	Unknown	FL	91750	yes	yes	no	cellular	Blue-collar	14448	1	low	40-50
711668283	49	F	3	Graduate	Unknown	FL	91750	yes	no	no	cellular	Selfemployeed	14975	1	low	40-50
713301633	48	M	4	Graduate	Unknown	FL	91750	no	no	yes	cellular	Retirees	60634	2	med	40-50
713717283	47	F	3	Graduate	Unknown	FL	91750	no	no	no	cellular	Selfemployeed	14975	1	low	40-50
713854608	50	F	2	Graduate	Unknown	FL	91750	no	yes	no	cellular	Retirees	27575	3	low	50-60
713967783	45	F	4	Graduate	Unknown	FL	91750	yes	yes	no	cellular	Selfemployeed	14975	2	low	40-50
714148758	42	M	3	Graduate	Unknown	FL	91750	yes	no	no	cellular	Businessman	96437	3	med	40-50
714972558	41	F	3	Graduate	Unknown	FL	91750	yes	yes	no	cellular	Blue-collar	31916	3	low	40-50
716214108	50	M	3	Graduate	Unknown	FL	91750	yes	yes	no	cellular	Businessman	84053	2	med	50-60
716581983	47	M	3	Graduate	Unknown	FL	91750	yes	no	no	cellular	Businessman	78519	2	med	40-50
718830183	48	F	4	Graduate	Unknown	FL	91750	no	yes	yes	cellular	Selfemployeed	12150	4	low	40-50
718899708	36	M	0	Graduate	Unknown	FL	91750	yes	no	no	cellular	White-collar	22509	3	low	30-40
719039283	45	M	1	Graduate	Unknown	FL	91750	no	no	no	cellular	White-collar	151043	4	med	40-50
720171033	41	F	2	Graduate	Unknown	FL	91750	no	no	no	cellular	Retirees	47641	3	med	40-50
720374808	43	M	3	Graduate	Unknown	FL	91750	no	yes	no	cellular	Selfemployeed	72300	4	med	40-50
720454158	46	F	2	Graduate	Unknown	FL	91750	no	yes	no	cellular	Govt	32915	4	low	40-50
721143258	50	M	2	Graduate	Unknown	FL	91750	yes	yes	no	cellular	Businessman	79048	3	med	50-60
779422458	42	M	3	Graduate	Unknown	FL	91750	yes	no	no	cellular	Businessman	233214	5	med	40-50
789588933	47	F	4	Graduate	Unknown	FL	91750	no	no	no	cellular	Businessman	45113	4	med	40-50
803339583	45	M	3	Graduate	Unknown	FL	91750	no	no	no	cellular	Businessman	84460	5	med	40-50
815104608	45	F	3	Graduate	Unknown	FL	91750	yes	no	no	cellular	Blue-collar	33747	5	low	40-50
820268358	45	M	3	Graduate	Unknown	FL	91750	yes	no	no	cellular	Blue-collar	67483	4	med	40-50
823539558	46	M	3	Graduate	Unknown	FL	91750	no	yes	no	cellular	Govt	113730	3	med	40-50
711396483	30	M	0	Graduate	Unknown	NJ	91750	yes	yes	yes	cellular	White-collar	65755	2	med	60+
712111608	48	M	4	Graduate	Unknown	NJ	91750	no	yes	no	cellular	Retirees	85461	2	med	40-50
713121408	42	M	4	Graduate	Unknown	NJ	91750	no	no	no	cellular	White-collar	59346	1	med	40-50
